group_id,type,context,candidate_0,candidate_1,candidate_2,candidate_3,correct_answer,facts,masked_rules,question,missing_rule
d92ddc1f-05cd-488d-9089-c3fd548365b8,stage1_bert_cold_rough,Facts: Claire is green or yellow Rules: If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Claire is cold.,If someone is yellow then they are cold.,If someone is cold then they are rough.,If someone is cold then they are nice.,If someone is green then they are cold.,1,Claire is green or yellow,If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Claire is cold.,If someone is cold then they are rough.
3c5a5759-6e9b-4c05-b9b9-0d870ef66700,stage1_bert_young_cold,Facts: Claire is green or yellow Rules: If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice. Question: Q1: Claire is cold.,If someone is young then they are cold.,If someone is young then they are rough.,If someone is yellow then they are cold.,If someone is green then they are cold.,0,Claire is green or yellow,If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: Claire is cold.,If someone is young then they are cold.
73105e47-d38a-4697-9665-9b17d13926ec,stage1_bert_contrapositive,Facts: Claire is green or yellow Rules: If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Claire is cold.,If someone is green then they are cold.,If someone is not young then they are not rough.,If someone is yellow then they are cold.,If someone is happy then they are sad.,1,Claire is green or yellow,If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Claire is cold.,If someone is not young then they are not rough.
ecb1e4b3-25cd-4598-8dec-f9c3962c77a8,stage1_bert_cold_rough,Facts: Helen is green or yellow Rules: If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Helen is cold.,If someone is green then they are cold.,If someone is cold then they are nice.,If someone is cold then they are rough.,If someone is yellow then they are cold.,2,Helen is green or yellow,If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Helen is cold.,If someone is cold then they are rough.
4845700c-bc70-47cd-a3bc-73d143a425c6,stage1_bert_young_cold,Facts: Helen is green or yellow Rules: If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice. Question: Q1: Helen is cold.,If someone is yellow then they are cold.,If someone is green then they are cold.,If someone is young then they are cold.,If someone is young then they are rough.,2,Helen is green or yellow,If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: Helen is cold.,If someone is young then they are cold.
79a6fb02-c9ce-41cc-9dae-b46562cf185d,stage1_bert_contrapositive,Facts: Helen is green or yellow Rules: If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Helen is cold.,If someone is yellow then they are cold.,If someone is happy then they are sad.,If someone is not young then they are not rough.,If someone is green then they are cold.,2,Helen is green or yellow,If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Helen is cold.,If someone is not young then they are not rough.
8a7b3f57-313e-49ff-b9cb-8f355669e19e,stage1_bert_cold_rough,Facts: Bob is yellow or blue Rules: If someone is yellow then they are cold. | If someone is blue then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Bob is cold.,If someone is cold then they are nice.,If someone is cold then they are rough.,If someone is yellow then they are cold.,If someone is blue then they are cold.,1,Bob is yellow or blue,If someone is yellow then they are cold. | If someone is blue then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Bob is cold.,If someone is cold then they are rough.
e2c4af7c-4ceb-4a8a-8657-5a72d4381e64,stage1_bert_young_cold,Facts: Bob is yellow or blue Rules: If someone is yellow then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice. Question: Q1: Bob is cold.,If someone is young then they are rough.,If someone is blue then they are cold.,If someone is young then they are cold.,If someone is yellow then they are cold.,2,Bob is yellow or blue,If someone is yellow then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: Bob is cold.,If someone is young then they are cold.
711fab7f-cc41-4438-97d7-04f1963b506a,stage1_bert_contrapositive,Facts: Bob is yellow or blue Rules: If someone is yellow then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Bob is cold.,If someone is not young then they are not rough.,If someone is blue then they are cold.,If someone is yellow then they are cold.,If someone is happy then they are sad.,0,Bob is yellow or blue,If someone is yellow then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Bob is cold.,If someone is not young then they are not rough.
bfccd66c-ed91-4096-8748-d74406a71bb1,stage1_bert_cold_rough,Facts: Claire is blue or green Rules: If someone is blue then they are cold. | If someone is green then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Claire is cold.,If someone is cold then they are nice.,If someone is green then they are cold.,If someone is blue then they are cold.,If someone is cold then they are rough.,3,Claire is blue or green,If someone is blue then they are cold. | If someone is green then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Claire is cold.,If someone is cold then they are rough.
10823ce0-1847-4020-9442-06a81947b12a,stage1_bert_young_cold,Facts: Claire is blue or green Rules: If someone is blue then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice. Question: Q1: Claire is cold.,If someone is young then they are cold.,If someone is blue then they are cold.,If someone is green then they are cold.,If someone is young then they are rough.,0,Claire is blue or green,If someone is blue then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: Claire is cold.,If someone is young then they are cold.
93a73cd6-bfe6-4fad-a092-5f95e324fab4,stage1_bert_contrapositive,Facts: Claire is blue or green Rules: If someone is blue then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Claire is cold.,If someone is green then they are cold.,If someone is blue then they are cold.,If someone is happy then they are sad.,If someone is not young then they are not rough.,3,Claire is blue or green,If someone is blue then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Claire is cold.,If someone is not young then they are not rough.
ccdbf811-1573-46ae-b8ac-867e48f96571,stage1_bert_cold_rough,Facts: Claire is green or yellow Rules: If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Claire is cold.,If someone is cold then they are rough.,If someone is cold then they are nice.,If someone is yellow then they are cold.,If someone is green then they are cold.,0,Claire is green or yellow,If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Claire is cold.,If someone is cold then they are rough.
d1e02acd-b091-4d99-a016-babe132e7f35,stage1_bert_young_cold,Facts: Claire is green or yellow Rules: If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice. Question: Q1: Claire is cold.,If someone is yellow then they are cold.,If someone is green then they are cold.,If someone is young then they are rough.,If someone is young then they are cold.,3,Claire is green or yellow,If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: Claire is cold.,If someone is young then they are cold.
12735252-a1a7-40b0-9a55-8a0a525c29b1,stage1_bert_contrapositive,Facts: Claire is green or yellow Rules: If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Claire is cold.,If someone is not young then they are not rough.,If someone is green then they are cold.,If someone is happy then they are sad.,If someone is yellow then they are cold.,0,Claire is green or yellow,If someone is green then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Claire is cold.,If someone is not young then they are not rough.
6003a10a-72af-45ba-8680-30817ff14d18,stage1_bert_cold_rough,Facts: Anne is green or blue Rules: If someone is green then they are cold. | If someone is blue then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Anne is cold.,If someone is green then they are cold.,If someone is cold then they are rough.,If someone is blue then they are cold.,If someone is cold then they are nice.,1,Anne is green or blue,If someone is green then they are cold. | If someone is blue then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Anne is cold.,If someone is cold then they are rough.
b3f61f83-d379-4741-8e1e-bcefb9455579,stage1_bert_young_cold,Facts: Anne is green or blue Rules: If someone is green then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice. Question: Q1: Anne is cold.,If someone is green then they are cold.,If someone is young then they are cold.,If someone is blue then they are cold.,If someone is young then they are rough.,1,Anne is green or blue,If someone is green then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: Anne is cold.,If someone is young then they are cold.
e2a3ee8e-a1ce-47ca-9fd8-a1a5d60064db,stage1_bert_contrapositive,Facts: Anne is green or blue Rules: If someone is green then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Anne is cold.,If someone is happy then they are sad.,If someone is green then they are cold.,If someone is not young then they are not rough.,If someone is blue then they are cold.,2,Anne is green or blue,If someone is green then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Anne is cold.,If someone is not young then they are not rough.
83399dc3-fba3-4423-a83f-cb47ed154319,stage1_bert_cold_rough,Facts: Emma is blue or green Rules: If someone is blue then they are cold. | If someone is green then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Emma is cold.,If someone is blue then they are cold.,If someone is cold then they are nice.,If someone is green then they are cold.,If someone is cold then they are rough.,3,Emma is blue or green,If someone is blue then they are cold. | If someone is green then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Emma is cold.,If someone is cold then they are rough.
576b5b53-cb5d-4abb-9b58-655d4d9bee29,stage1_bert_young_cold,Facts: Emma is blue or green Rules: If someone is blue then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice. Question: Q1: Emma is cold.,If someone is young then they are rough.,If someone is young then they are cold.,If someone is blue then they are cold.,If someone is green then they are cold.,1,Emma is blue or green,If someone is blue then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: Emma is cold.,If someone is young then they are cold.
2c57861f-149a-42d5-844f-323253a93e83,stage1_bert_contrapositive,Facts: Emma is blue or green Rules: If someone is blue then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Emma is cold.,If someone is not young then they are not rough.,If someone is blue then they are cold.,If someone is happy then they are sad.,If someone is green then they are cold.,0,Emma is blue or green,If someone is blue then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Emma is cold.,If someone is not young then they are not rough.
d949654d-b7e6-46aa-a6d7-97006ce5f641,stage1_bert_cold_rough,Facts: Bob is red or yellow Rules: If someone is red then they are cold. | If someone is yellow then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Bob is cold.,If someone is cold then they are nice.,If someone is red then they are cold.,If someone is yellow then they are cold.,If someone is cold then they are rough.,3,Bob is red or yellow,If someone is red then they are cold. | If someone is yellow then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Bob is cold.,If someone is cold then they are rough.
95883607-7bea-4437-abcf-b2b0e6fccfb7,stage1_bert_young_cold,Facts: Bob is red or yellow Rules: If someone is red then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice. Question: Q1: Bob is cold.,If someone is young then they are cold.,If someone is red then they are cold.,If someone is young then they are rough.,If someone is yellow then they are cold.,0,Bob is red or yellow,If someone is red then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: Bob is cold.,If someone is young then they are cold.
e25c6ade-ad8e-4d9a-b46b-ae8c947dc58b,stage1_bert_contrapositive,Facts: Bob is red or yellow Rules: If someone is red then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Bob is cold.,If someone is not young then they are not rough.,If someone is happy then they are sad.,If someone is red then they are cold.,If someone is yellow then they are cold.,0,Bob is red or yellow,If someone is red then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Bob is cold.,If someone is not young then they are not rough.
2166b41c-e443-423e-8598-54dd2db46dbd,stage1_bert_cold_rough,Facts: Anne is green or blue Rules: If someone is green then they are cold. | If someone is blue then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Anne is cold.,If someone is blue then they are cold.,If someone is cold then they are nice.,If someone is cold then they are rough.,If someone is green then they are cold.,2,Anne is green or blue,If someone is green then they are cold. | If someone is blue then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Anne is cold.,If someone is cold then they are rough.
5ac82924-3cdb-4e0b-98cf-e68374427ecc,stage1_bert_young_cold,Facts: Anne is green or blue Rules: If someone is green then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice. Question: Q1: Anne is cold.,If someone is green then they are cold.,If someone is young then they are cold.,If someone is blue then they are cold.,If someone is young then they are rough.,1,Anne is green or blue,If someone is green then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: Anne is cold.,If someone is young then they are cold.
5a9125bf-77c9-4cbd-b4a9-1a7236201f3a,stage1_bert_contrapositive,Facts: Anne is green or blue Rules: If someone is green then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Anne is cold.,If someone is happy then they are sad.,If someone is not young then they are not rough.,If someone is green then they are cold.,If someone is blue then they are cold.,1,Anne is green or blue,If someone is green then they are cold. | If someone is blue then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Anne is cold.,If someone is not young then they are not rough.
32e4b27e-14d7-4154-a807-67a207405e72,stage1_bert_cold_rough,Facts: Helen is red or green Rules: If someone is red then they are cold. | If someone is green then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Helen is cold.,If someone is cold then they are nice.,If someone is cold then they are rough.,If someone is red then they are cold.,If someone is green then they are cold.,1,Helen is red or green,If someone is red then they are cold. | If someone is green then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Helen is cold.,If someone is cold then they are rough.
20cf771d-0658-43a3-949d-9f68d37a49ff,stage1_bert_young_cold,Facts: Helen is red or green Rules: If someone is red then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice. Question: Q1: Helen is cold.,If someone is young then they are cold.,If someone is red then they are cold.,If someone is green then they are cold.,If someone is young then they are rough.,0,Helen is red or green,If someone is red then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: Helen is cold.,If someone is young then they are cold.
452b8f8d-bdd0-4c76-91cb-71c43c942ca5,stage1_bert_contrapositive,Facts: Helen is red or green Rules: If someone is red then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Helen is cold.,If someone is not young then they are not rough.,If someone is green then they are cold.,If someone is red then they are cold.,If someone is happy then they are sad.,0,Helen is red or green,If someone is red then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Helen is cold.,If someone is not young then they are not rough.
d30a8d8b-2b75-4296-b7ee-e2473aef1d2e,stage1_bert_cold_rough,Facts: David is red or yellow Rules: If someone is red then they are cold. | If someone is yellow then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: David is cold.,If someone is cold then they are rough.,If someone is cold then they are nice.,If someone is yellow then they are cold.,If someone is red then they are cold.,0,David is red or yellow,If someone is red then they are cold. | If someone is yellow then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: David is cold.,If someone is cold then they are rough.
1ac8b153-d1d0-4623-a259-6a2a6aff692d,stage1_bert_young_cold,Facts: David is red or yellow Rules: If someone is red then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice. Question: Q1: David is cold.,If someone is young then they are rough.,If someone is young then they are cold.,If someone is yellow then they are cold.,If someone is red then they are cold.,1,David is red or yellow,If someone is red then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: David is cold.,If someone is young then they are cold.
27fac37b-4ddf-44f2-a016-81c25a2491c1,stage1_bert_contrapositive,Facts: David is red or yellow Rules: If someone is red then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: David is cold.,If someone is not young then they are not rough.,If someone is red then they are cold.,If someone is happy then they are sad.,If someone is yellow then they are cold.,0,David is red or yellow,If someone is red then they are cold. | If someone is yellow then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: David is cold.,If someone is not young then they are not rough.
60d40928-432a-4cdf-8ab8-6f813f39da02,stage1_bert_cold_rough,Facts: Helen is yellow or green Rules: If someone is yellow then they are cold. | If someone is green then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Helen is cold.,If someone is green then they are cold.,If someone is yellow then they are cold.,If someone is cold then they are nice.,If someone is cold then they are rough.,3,Helen is yellow or green,If someone is yellow then they are cold. | If someone is green then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Helen is cold.,If someone is cold then they are rough.
a01a6dcd-a516-4cb4-9ad8-dba11258a1a6,stage1_bert_young_cold,Facts: Helen is yellow or green Rules: If someone is yellow then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice. Question: Q1: Helen is cold.,If someone is young then they are rough.,If someone is green then they are cold.,If someone is young then they are cold.,If someone is yellow then they are cold.,2,Helen is yellow or green,If someone is yellow then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: Helen is cold.,If someone is young then they are cold.
433c7275-26ed-4701-947e-903253f56e8c,stage1_bert_contrapositive,Facts: Helen is yellow or green Rules: If someone is yellow then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Helen is cold.,If someone is yellow then they are cold.,If someone is green then they are cold.,If someone is happy then they are sad.,If someone is not young then they are not rough.,3,Helen is yellow or green,If someone is yellow then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Helen is cold.,If someone is not young then they are not rough.
b0115687-50ba-48f4-9976-95f41b89fe97,stage1_bert_cold_rough,Facts: Grace is red or green Rules: If someone is red then they are cold. | If someone is green then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Grace is cold.,If someone is red then they are cold.,If someone is cold then they are rough.,If someone is green then they are cold.,If someone is cold then they are nice.,1,Grace is red or green,If someone is red then they are cold. | If someone is green then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Grace is cold.,If someone is cold then they are rough.
62da2d37-4943-4932-92f4-7e6c059dfc26,stage1_bert_young_cold,Facts: Grace is red or green Rules: If someone is red then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice. Question: Q1: Grace is cold.,If someone is green then they are cold.,If someone is young then they are cold.,If someone is red then they are cold.,If someone is young then they are rough.,1,Grace is red or green,If someone is red then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: Grace is cold.,If someone is young then they are cold.
04191e83-f0cd-41e7-b6a4-53902bfd27b2,stage1_bert_contrapositive,Facts: Grace is red or green Rules: If someone is red then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Grace is cold.,If someone is not young then they are not rough.,If someone is green then they are cold.,If someone is red then they are cold.,If someone is happy then they are sad.,0,Grace is red or green,If someone is red then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Grace is cold.,If someone is not young then they are not rough.
d17bb9ec-33bb-4692-89df-08ff925458f9,stage1_bert_cold_rough,Facts: David is blue or red Rules: If someone is blue then they are cold. | If someone is red then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: David is cold.,If someone is cold then they are nice.,If someone is red then they are cold.,If someone is cold then they are rough.,If someone is blue then they are cold.,2,David is blue or red,If someone is blue then they are cold. | If someone is red then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: David is cold.,If someone is cold then they are rough.
108bee60-c0f5-4aa7-9511-4eb074b81314,stage1_bert_young_cold,Facts: David is blue or red Rules: If someone is blue then they are cold. | If someone is red then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice. Question: Q1: David is cold.,If someone is red then they are cold.,If someone is young then they are rough.,If someone is blue then they are cold.,If someone is young then they are cold.,3,David is blue or red,If someone is blue then they are cold. | If someone is red then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: David is cold.,If someone is young then they are cold.
13d7f961-4ac7-4bd9-8e3d-c8931eac49db,stage1_bert_contrapositive,Facts: David is blue or red Rules: If someone is blue then they are cold. | If someone is red then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: David is cold.,If someone is not young then they are not rough.,If someone is happy then they are sad.,If someone is red then they are cold.,If someone is blue then they are cold.,0,David is blue or red,If someone is blue then they are cold. | If someone is red then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: David is cold.,If someone is not young then they are not rough.
e49eb181-4bf2-4daa-a41f-13c95e35972f,stage1_bert_cold_rough,Facts: Claire is yellow or green Rules: If someone is yellow then they are cold. | If someone is green then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Claire is cold.,If someone is yellow then they are cold.,If someone is cold then they are nice.,If someone is green then they are cold.,If someone is cold then they are rough.,3,Claire is yellow or green,If someone is yellow then they are cold. | If someone is green then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Claire is cold.,If someone is cold then they are rough.
b50780da-585e-4849-b203-0e032f09291c,stage1_bert_young_cold,Facts: Claire is yellow or green Rules: If someone is yellow then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice. Question: Q1: Claire is cold.,If someone is green then they are cold.,If someone is young then they are rough.,If someone is yellow then they are cold.,If someone is young then they are cold.,3,Claire is yellow or green,If someone is yellow then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: Claire is cold.,If someone is young then they are cold.
26d3c201-3e84-4846-84f3-8ea4ea53ffc3,stage1_bert_contrapositive,Facts: Claire is yellow or green Rules: If someone is yellow then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Claire is cold.,If someone is not young then they are not rough.,If someone is yellow then they are cold.,If someone is green then they are cold.,If someone is happy then they are sad.,0,Claire is yellow or green,If someone is yellow then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Claire is cold.,If someone is not young then they are not rough.
d1922754-c906-4ffe-9b35-92b680e91ca7,stage1_bert_cold_rough,Facts: David is red or green Rules: If someone is red then they are cold. | If someone is green then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: David is cold.,If someone is cold then they are rough.,If someone is red then they are cold.,If someone is green then they are cold.,If someone is cold then they are nice.,0,David is red or green,If someone is red then they are cold. | If someone is green then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: David is cold.,If someone is cold then they are rough.
b6afaadd-5427-4773-b756-9f495ec78c77,stage1_bert_young_cold,Facts: David is red or green Rules: If someone is red then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice. Question: Q1: David is cold.,If someone is green then they are cold.,If someone is red then they are cold.,If someone is young then they are cold.,If someone is young then they are rough.,2,David is red or green,If someone is red then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is not young then they are not rough. | If someone is young then they are nice.,Q1: David is cold.,If someone is young then they are cold.
825b9ce6-91f6-42de-822f-61fcc3d09006,stage1_bert_contrapositive,Facts: David is red or green Rules: If someone is red then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: David is cold.,If someone is green then they are cold.,If someone is not young then they are not rough.,If someone is red then they are cold.,If someone is happy then they are sad.,1,David is red or green,If someone is red then they are cold. | If someone is green then they are cold. | If someone is cold then they are rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: David is cold.,If someone is not young then they are not rough.
266f42a9-9f37-4a6a-bec1-67098e1ad763,stage1_bert_cold_rough,Facts: Frank is green or blue Rules: If someone is green then they are cold. | If someone is blue then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice. Question: Q1: Frank is cold.,If someone is cold then they are rough.,If someone is green then they are cold.,If someone is cold then they are nice.,If someone is blue then they are cold.,0,Frank is green or blue,If someone is green then they are cold. | If someone is blue then they are cold. | If someone is not young then they are not rough. | If someone is young then they are cold. | If someone is young then they are nice.,Q1: Frank is cold.,If someone is cold then they are rough.
